pair_id,method,score,binary_label,gold_relation,hard_negative_type
hardneg_001779,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001780,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001781,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001782,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001783,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001784,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001785,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001786,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001787,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001788,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001789,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001790,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001791,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001792,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001793,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001794,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001795,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001796,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001797,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001798,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001799,chemical_science_audit_bundle,1.0,0,none,same_scaffold_mw_logp_matched
hardneg_001800,chemical_science_audit_bundle,1.0,0,none,activity_cliff_same_task_opposite_label
hardneg_001801,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001802,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001803,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001804,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001805,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001806,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001807,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001808,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001809,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001810,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001811,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001812,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001813,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001814,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001815,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001816,chemical_science_audit_bundle,1.0,0,none,activity_cliff_same_task_opposite_label
hardneg_001817,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001818,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001819,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001820,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001821,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001822,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001823,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001824,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001825,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001826,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001827,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001828,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001829,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001830,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001831,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001832,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001833,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001834,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001835,chemical_science_audit_bundle,1.0,0,none,activity_cliff_same_task_opposite_label
hardneg_001836,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001837,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001838,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001839,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001840,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001841,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001842,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001843,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001844,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001845,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001846,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001847,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001848,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001849,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001850,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001851,chemical_science_audit_bundle,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_001852,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001853,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001854,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001855,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001856,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001857,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001858,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001859,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001860,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001861,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001862,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001863,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001864,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001865,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001866,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001867,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001868,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001869,chemical_science_audit_bundle,1.0,0,none,activity_cliff_same_task_opposite_label
hardneg_001870,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001871,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001872,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001873,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001874,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001875,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001876,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001877,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001878,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001879,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001880,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001881,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001882,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001883,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001884,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001885,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001886,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001887,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001888,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001889,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001890,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001891,chemical_science_audit_bundle,1.0,0,none,activity_cliff_same_task_opposite_label
hardneg_001892,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001893,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001894,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001895,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001896,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001897,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001898,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001899,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001900,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001901,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001902,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001903,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001904,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001905,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001906,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001907,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001908,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001909,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001910,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001911,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001912,chemical_science_audit_bundle,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_001913,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001914,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001915,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001916,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001917,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001918,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001919,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001920,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001921,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001922,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001923,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001924,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001925,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001926,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001927,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001928,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001929,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001930,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001931,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001932,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001933,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001934,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001935,chemical_science_audit_bundle,1.0,0,none,activity_cliff_same_task_opposite_label
hardneg_001936,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001937,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001938,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001939,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001940,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001941,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001942,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001943,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001944,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001945,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001946,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001947,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001948,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001949,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001950,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001951,chemical_science_audit_bundle,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_001952,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001953,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001954,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001955,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001956,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001957,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001958,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001959,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001960,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001961,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001962,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001963,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001964,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001965,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001966,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001967,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001968,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001969,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001970,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001971,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001972,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001973,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001974,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001975,chemical_science_audit_bundle,1.0,0,none,activity_cliff_same_task_opposite_label
hardneg_001976,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001977,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001978,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001979,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001980,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001981,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001982,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001983,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001984,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001985,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_001986,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001987,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001988,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001989,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001990,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001991,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001992,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001993,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_001994,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001995,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001996,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001997,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001998,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_001999,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002000,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002001,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002002,chemical_science_audit_bundle,1.0,0,none,activity_cliff_same_task_opposite_label
hardneg_002003,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002004,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002005,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002006,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002007,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002008,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002009,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002010,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002011,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002012,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002013,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002014,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_002015,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002016,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002017,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002018,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002019,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002020,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002021,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002022,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002023,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002024,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002025,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002026,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002027,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002028,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002029,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002030,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002031,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002032,chemical_science_audit_bundle,1.0,0,none,activity_cliff_same_task_opposite_label
hardneg_002033,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002034,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002035,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002036,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002037,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002038,chemical_science_audit_bundle,1.0,0,none,activity_cliff_same_task_opposite_label
hardneg_002039,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002040,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002041,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002042,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002043,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002044,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002045,chemical_science_audit_bundle,0.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002046,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002047,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002048,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002049,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002050,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002051,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002052,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002053,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002054,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002055,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002056,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002057,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002058,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002059,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002060,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002061,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002062,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002063,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002064,chemical_science_audit_bundle,1.0,0,none,ecfp_tanimoto_ge_0_80
hardneg_002065,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002066,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
hardneg_002067,chemical_science_audit_bundle,1.0,0,none,nearest_neighbor_same_benchmark_or_clean
