pair_id,query_id,target_id,query_smiles,target_smiles,query_inchi_formula,target_inchi_formula,query_heavy_atoms_from_formula,target_heavy_atoms_from_formula,selection_source,pred_exact,pred_parent,pred_stereo,pred_tautomer,pred_family
chembl_obvious_negative_0197,242272,2919218,O=C(O)C(=O)CC(=O)c1cccc(Cc2cccc(F)c2)c1,CCCC[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@](C)(NC(=O)[C@@H](N)CCCN)CCC/C=C/CCC[C@@](C)(C(=O)N[C@@H](CCCN)C(N)=O)NC1=O,C17H13FO4,C46H76N12O7,22,65,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0198,945156,2843444,COc1ccc(-c2cc(C#N)nc(Oc3ccc(Cl)cc3)n2)cc1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)[C@@H](O)[C@H]1O,C18H12ClN3O2,C19H21F3N6O5S2,24,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0199,1919226,2864381,O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C([C@H]1CN(Cc2ccncc2)C[C@H]2OCC[C@@H]12)N1CCCCO1,CCOC(=O)C1=C(CN2CCN(C(C(=O)O)c3ccc4occc4c3)CC2)NC(c2nccs2)=NC1c1ccc(F)cc1Br,C18H25N3O3.2C2HF3O2,C31H29BrFN5O5S,31,44,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0200,1837471,2128596,C/C(=N\O)C(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,O=C(N[C@H]1CC[C@@H](O)CC1)c1cc(NC(=O)c2cc(-c3ncccc3F)c(Cl)cc2Cl)n(-c2ccccc2)n1,C19H17N3O,C28H24Cl2FN5O3,23,39,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0201,2031888,2167480,CCOc1ccc(C#Cc2ccc(CC(COC)NC(C)=O)cc2)cc1,COc1ccc(C(C)C)cc1C1=C(CN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ncc(OCCCC(=O)O)cn2)CC(C)(C)CC1,C22H25NO3,C36H41F6N3O4,26,49,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0202,2072764,311065,CCOc1ccc2cc(-c3nn(C(C)C)c(N)c3C(N)=O)cnc2c1,Cc1ccc(NC(=O)Nc2cccc(N3CCCC3)c2)cc1Nc1nccc(-c2cccnc2)n1,C18H21N5O2,C27H27N7O,25,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0203,796605,533396,CCOC(=O)N1CCC2(CC1)CC(=O)c1cc(O)ccc1O2,CCN(CC)CCCCNc1cc(-c2[nH]c(-c3c(Cl)cccc3Cl)nc2-c2ccc3cc(OC)ccc3c2)ccn1.O=C(O)C(F)(F)F,C16H19NO5,C33H35Cl2N5O.C2HF3O2,22,48,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0204,1863393,2569271,Cc1cnc(-c2nc(C3CCCN(Cc4cccs4)C3)no2)cn1,O=C(O)c1ccc(N2CCC3(C=C(c4c(-c5c(Cl)cccc5Cl)noc4C4CC4)C3)CC2)nc1,C17H19N5OS,C26H23Cl2N3O3,24,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0205,2908249,820532,Cc1ccc(Oc2sc(C(=O)O)cc2NC(=O)c2ccc(C(C)(C)C)cc2)cn1,COc1ccc(CCNC(=O)c2ccc(Cn3c(=O)c4ccccc4n(CC(=O)C(C)(C)C)c3=O)cc2)cc1OC,C22H22N2O4S,C32H35N3O6,29,41,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0206,183449,1427704,CC(C)c1cccc(C(C)C)c1NC(=O)NC(Cc1ccccc1)c1ccccc1,Cc1nc(N)sc1-c1csc(Nc2ccc(O)cc2)n1,C27H32N2O,C13H12N4OS2,30,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0207,1897291,1564294,Cc1cc(N2CCC(NC(C)Cc3ccsc3)CC2)nc(N)n1,CCCC[C@]1(CC)CS(=O)(=O)c2cc(OCCP(=O)(O)O)c(OC)cc2[C@@H](c2ccccc2)N1,C17H25N5S,C24H34NO7PS,23,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0208,2528394,1736776,O=C(c1ccc([N+](=O)[O-])cc1)c1nc2ccc(F)c(Nc3ccccc3[N+](=O)[O-])c2s1,COc1ccc(C2=N[C@]3(CC[C@@H](C(C)(C)C)CC3)N([C@H](CCC(C)(C)C)c3ccc(C(=O)NCc4nn[nH]n4)cc3)C2=O)cc1,C20H11FN4O5S,C35H47N7O3,31,45,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0209,2488513,856425,NCC1Cc2cccc(-c3cc4c(cc3C(N)=O)OCO4)c2O1,CCOc1ccccc1N(CC(=O)NCC1CCCO1)C(=O)CNS(=O)(=O)c1ccccc1,C17H16N2O4,C23H29N3O6S,23,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0210,836484,457623,Cc1c(Cl)cccc1NC(=O)Cn1cc(C(F)(F)F)cc(Cl)c1=O,O=C(CCN(CCC1c2ccccc2-c2ccccc21)CC1CC1)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1,C15H11Cl2F3N2O2,C32H36N4O3,24,39,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0211,2265184,2557305,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3cc(F)ccc3Br)n4C)ncnc21,CCOC(=O)/C(=N\Nc1ccc(C)cc1)C(C)=O,C20H15BrFN7O,C13H16N2O3,30,18,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0212,2168476,3138556,O=C(Nc1ccc(CC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1,Cc1cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)ccc1C#CCOC(=O)NCCN1CCCN(C(C)C)CC1,C19H14F3N3O,C34H45N7O3S,26,45,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0213,757720,39880,COc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1nc2ccccc2s1,C=CCCn1c(=O)c2[nH]cnc2n(CCC)c1=O,C19H19N3O5S2,C12H16N4O2,29,18,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0214,707872,771678,CCCC(=O)N1c2ccccc2-c2nnc(SC)nc2O[C@H]1c1cccs1,c1ccc2c(c1)CCCC2NC1=NCCC1,C19H18N4O2S2,C14H18N2,27,16,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0215,1671969,3216323,Cc1ccc(NC(=O)N2CCOCC2)cc1NC(=O)N1CCOCC1,C[C@@H]1CN(c2ncnc3[nH]c(-c4ccc(F)cc4)cc23)CCN1C(=O)N[C@H](C)c1ccc(F)cc1,C17H24N4O4,C26H26F2N6O,25,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0216,2074759,3115627,CCNS(=O)(=O)c1ccc(NC2CCCC2)c(NCc2ccccc2)c1,C=CC(=O)Nc1cccc(-c2cccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc23)c1C#N,C20H27N3O2S,C29H27N7O,26,37,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0217,2434674,2691902,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(-c2ccccc2C(F)F)o1,Cc1nc2cc(C(=O)N(C)[C@H]3CCNC3=O)ccc2o1,C23H16F2N2O4,C14H15N3O3,31,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0218,1539368,2874353,Cn1c(=O)c2cc(NC(=O)Nc3cccnc3)ccc2n1Cc1ccc(Cl)cc1,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CS)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CC(C)C)[C@@H](C)O)C(N)=O,C21H18ClN5O2,C69H132N20O16S2,29,107,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0219,1884331,1783635,Cc1ccc(NC(=O)N(C)CC(O)COCCOC(C)C)c(Br)c1,COc1cnc2ccc(=O)n(CCN3CCN(c4nc5cc(C(F)(F)F)ccc5[nH]4)CC3)c2c1,C17H27BrN2O4,C23H23F3N6O2,24,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0220,118644,2331983,Cc1cc(C(=O)Nc2cc(Cl)cc(Cl)c2)nn1-c1cccs1,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)(C)COC)C2,C15H11Cl2N3OS,C24H31NO7,22,32,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0221,2295096,1594205,CCC(CC)C(=O)Nc1n[nH]c2ncc(-c3ccc(O)cc3)cc12,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)[C@H]1COc2cccc(C(=O)NC)c2C1,C18H20N4O2,C27H39N3O4,24,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0222,2262195,1355920,CC(=O)n1cc(C(=O)Nc2cc(C(=O)O)cc(-c3ccco3)c2)c2ccccc21,CC(C)(C)N1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)Cn2c(CCc3cccc(F)c3F)nc(=O)c3cccnc32)CC1.O=C(O)C(O)C(O)C(=O)O,C22H16N2O5,C40H40F5N5O2.C4H6O6,29,62,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0223,1842458,2870364,CC(=O)O.CCCCN1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCOc2ccc3c(-c4ccc(C(=O)O)c(C5CCCC5)c4)ncnc3c2)C(C)(C)C)cc1,C17H26N4O.C2H4O2,C48H56N6O7S,26,62,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0224,2023910,2327995,CC(CNC(=O)C(F)F)c1ccc(C#Cc2cnc(OC3CCC3)nc2)cc1,O=c1cc(-c2ccc(OCCCc3cn(CCOc4cccc5c(=O)cc(-c6ccccc6)oc45)nn3)cc2)oc2ccccc12,C21H21F2N3O2,C37H29N3O6,28,46,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0225,2974052,3041848,Cc1c(F)cccc1[C@]1(C(=O)NO)CC[C@H](c2nc3ccccc3s2)C1,COCCc1ccc(-c2ccc(C(=O)N3C4CCC3CNC4)cc2-c2ccc(C#N)c(F)c2)c(F)c1,C20H19FN2O2S,C29H27F2N3O2,26,36,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0226,601191,44866,CCc1ccc(CNCC2CCCC(CNCc3ccc(CC)cc3)C2)cc1,O=C(CCC(NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N1CCC2(CCCC2)CC1)N[C@H](Cc1ccccn1)C(=O)O,C26H38N2,C29H34Cl2N4O5,28,40,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0227,452638,382849,OC[C@H]1O[C@@H](COCc2ccccc2)[C@H](OCc2ccccc2)C[C@@H]1O,CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@]45O[C@@]46CC=C(C4=CC(=O)OC4)[C@@]6(C)CC[C@H]35)C2)O[C@H](C)[C@@H]1O,C21H26O5,C30H42O7,26,37,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0228,2504464,332998,CCc1cc(=O)c2ccc(OC)c(COC(=O)c3ccccc3Br)c2o1,O=C(Cc1ccccc1)NCC1(N2CCN(C(=O)[C@@H](Cc3ccc(Cl)cc3)NC(=O)Cc3cccs3)CC2)CCCCC1,C20H17BrO5,C34H41ClN4O3S,26,43,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0229,17947,2876346,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(F)C(O)CC3(C)C2(C(=O)CO)O1,CC1(C)CCCC(O)(C(F)(F)F)C1Cc1ccc(C#N)cc1,C24H30F2O6,C17H20F3NO,32,22,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0230,753734,1946144,N#CC1=C2SCN(Cc3ccccc3)CN2C(=O)CC1c1ccc2c(c1)OCO2,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)O,C22H19N3O3S,C73H120N20O22,29,115,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0231,2969066,2524406,O=C(NCC1CC(=O)c2c([nH]c(-c3ccncc3)c2Nc2ccccc2)C1)c1ccco1,CCCCCn1cc(-c2ccc(C(F)(F)F)cc2)nc1N.Cl,C25H22N4O3,C15H18F3N3.ClH,32,22,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0232,373877,108673,COC(=O)CCCCCN1C(=O)/C(=C/c2cc(C)n(-c3ccccc3)c2C)SC1=S,COc1cccc2c1CC[C@@H](NCc1ccccc1)C2,C23H26N2O3S2,C18H21NO,30,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0233,2625103,3214329,CN(C)S(=O)(=O)N1CCN(c2cccc(OCc3ccccc3Cl)c2)CC1,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)CCNC(=O)c3ccoc3)[nH]c3ccccc23)cc(C)c1Cl,C19H24ClN3O3S,C27H28ClN3O6S,27,38,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0234,709865,2341953,CCCC(=O)N[C@@H](CC1CCCCC1)C(=O)NCCCNCCCCNCCCN,Clc1ccc2nc(/C=C/C=C/c3ccncc3)oc2c1,C23H47N5O2,C16H11ClN2O,30,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0235,2552322,260217,NC(=O)c1ccn(-c2ccc(NCC3(c4ncccc4F)CCC3)nn2)c1,CCN(Cc1csc(C(C)C)n1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1,C19H19FN6O,C35H44N6O5S2,27,48,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0236,1837472,1240269,C/C(=N/O)C(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,CSCCC(c1nnnn1C1CCCCC1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,C19H17N3O,C24H35N7OS,23,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0237,1450637,2440656,Cc1ccc(OCCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Cc1ccccc1S(=O)(=O)NNC(=O)c1ccccc1F,C28H33NO2,C14H13FN2O3S,31,21,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0238,1308065,3174449,CC(C)(C)OC1=C(OC(C)(C)C)C(O)(c2ccccc2)C1=O,CN1CCC(N(C)c2ccc(Nc3nc(N[C@H]4CC[C@H](O)CC4)c4sccc4n3)cc2)CC1,C18H24O4,C25H34N6OS,22,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0239,274177,3282126,C/C(COc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12)=N\O,COC[C@@H](c1ccccc1)n1c(COC(C)C)nc(=O)c(S(=O)(=O)c2ccc(-c3ccccc3C(N)=O)c(F)c2)c1O,C18H15ClN2O3,C30H30FN3O7S,24,42,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0240,3044838,1609159,Cc1nc(N2CCOC3(CC3)C2)c2[nH]c(N)c(S(=O)(=O)c3ccccc3)c2n1,Cc1csc(N)c1C(=O)c1ccc(Cl)cc1,C19H21N5O3S,C12H10ClNOS,28,16,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0241,2587215,2374856,CC(C)N1CCC(N(C)c2ccc3nnc(C(F)(F)F)n3n2)CC1,CSCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(C)=O)C(C)C)C(C)C)C(=O)N[C@@H](C)C(N)=O,C15H21F3N6,C121H171N33O28S,24,183,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0242,1703875,1354925,COc1ccc(N2Cc3ccc(C(=O)N/N=C\c4ccc(O)cc4O)cc3C2)cc1,Nc1ncc(Br)c2c1ncn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,C23H21N3O4,C12H15BrN4O3,30,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0243,87737,2907253,COc1ccc(Cc2cnc(N)nc2N)cc1OS(C)(=O)=O,O=C(c1ccc(-c2ccc3ncc(-c4cc5ccccc5s4)n3c2)cc1)N1CCOCC1,C13H16N4O4S,C26H21N3O2S,22,32,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0244,1360907,2408752,FC(F)(F)c1nc(NC2Cc3ccccc3C2)c2nnn(C[C@H]3CCCO3)c2n1,CC(C)c1nnc(CN2C[C@@H](C)[C@@](C)(O)C2)o1,C19H19F3N6O,C12H21N3O2,29,17,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0245,3117621,278164,CN(C)C(=O)c1cccc(-c2c(Cl)cc(Nc3n[nH]c(N)n3)cc2Cl)c1,CS(=O)(=O)NC(=O)c1ccccn1,C17H16Cl2N6O,C7H8N2O3S,26,13,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0246,2068777,1162503,Cc1nc2sc3ccccc3n2c1C(=O)NNC(=O)C1CCCCC1,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(SC(F)(F)F)cc3)cc2)CC1,C18H20N4O2S,C22H25F3N2O6S2,25,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0247,141575,400794,COC1(c2cccc(OCc3ccc4ccccc4c3)c2)CC[S+]([O-])CC1,CC(C)C[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](NC(=O)[C@H]2NC(=O)[C@H](C)[C@@H]2C)[C@@H](C)OC(=O)[C@H](C)N(C)C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(N)=O)N(C)C1=O,C23H24O3S,C46H72N12O13,27,71,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0248,1215344,2372861,COc1ccc(CCN2CC(C(=O)NCCN3CCNC3=O)CCC2=O)cc1,CC(C)OP(=O)(OC(C)C)C(NCCC[N+](C)(C)Cc1ccccc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.[Br-],C20H28N4O4,C33H55N2O4P.BrH,28,41,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0249,1105675,3143542,CN1CCN(S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)CC1,CC(=O)N1CCN(c2ccc(NC(=O)Cc3cnc(-c4ccnc(F)c4)c(F)c3)nc2)CC1,C13H17N3O4S,C23H22F2N6O2,21,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0250,2661991,2318025,Cc1ccc(C(=O)N2CCC[C@@](O)(C(F)(F)F)C2)nc1C,CN(CCCCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1)c1ccccc1,C14H17F3N2O2,C27H27NO3,21,31,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0251,258223,1990013,CCCCCCCCCCCCCCOc1ccccc1/C=C(\C)C(=O)O,CCCCN(CCCC)CCOc1ccc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)cc1,C24H38O3,C32H40N2O3,27,37,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0252,2889306,665998,CCOC(=O)C1CN(C(=O)N(CCN)Cc2ccc(Cl)cc2)CC1c1ccccc1,c1ccc2c(c1)CCCCC21NCc2ccccc21,C23H28ClN3O3,C18H19N,30,19,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0253,913254,2905260,CN1CCN(S(=O)(=O)c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)CC1,CC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nn2C2CCN(C(=O)CNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)C1,C18H21ClN4O3S,C42H44F2N10O6,27,60,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0254,915248,459619,O=C(CNC(=O)c1ccccc1F)NCCN1C(=O)S/C(=C\c2ccccc2Cl)C1=O,O=C(CCN1CCCC1)Nc1nc(-c2ccccc2)cs1,C21H17ClFN3O4S,C16H19N3OS,31,21,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0255,1327009,2008956,CS(=O)(=O)NCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,O=C(O)CCNC(=O)c1ccc(-c2cc(Cl)ccc2CNc2ccc(-c3cccc(F)c3)cc2)cn1,C15H16ClN5O2S,C28H23ClFN3O3,24,36,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0256,97706,2835468,CC[C@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,CC(C)(C)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)CC[C@H](NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1)C(=O)O)c1ccccc1)C(=O)N1CCC[C@H]1CC(N)=O,C21H31N3O3,C34H42ClF3N6O9S,27,54,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0257,136589,1607164,CCc1cc(CNc2cc(CC)c(C)nc2O)c(OC)cc1C,CCCCNc1ncc(-c2ccc(CN3CCC(F)(F)CC3)cn2)c(N[C@H]2CC[C@H](O)CC2)n1,C19H26N2O2,C25H36F2N6O,23,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0258,1679947,2861391,CN(C)c1ccc(/C=N/CC2COc3ccccc3O2)cc1,O=c1nc(-c2ccc(CN3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cc2)cc(-c2ccccc2)[nH]1,C18H20N2O2,C27H25N5O3,22,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0259,276169,678958,CC(O)(C(=O)Nc1ccc([C@@H](O)c2ccccc2)cc1)C(F)(F)F,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(C(=O)O)c3ccc(O)cc3)C2SC1,C17H16F3NO3,C19H18N6O7S2,24,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0260,34897,3153511,CCc1ccc(OC(=O)c2ccccc2)c(C(=O)c2ccc(Cl)cc2)c1,C[C@H](NC(=O)[C@@H](CCc1ccccc1)NCc1ccc(OCC(=O)O)cc1)C(=O)NCc1ccc(C(=N)N)cc1,C22H17ClO3,C30H35N5O5,26,40,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0261,2731782,2963084,CC1=CC(=O)[C@@](C)(O)C(=O)/C1=C\Nc1cccc(OC(F)(F)F)c1,COc1nc2ccc([C@](O)(c3ccnc(C(F)(F)F)c3)c3cncn3C)cc2c(Cl)c1CCC(F)(F)F,C16H14F3NO4,C24H19ClF6N4O2,24,37,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0262,136590,3249224,CCc1ccc(OC)c(CNc2cc(CC)c(C)nc2O)c1,CC(=O)NC1CCCC(COc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)CC1,C18H24N2O2,C24H32FN5O3,22,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0263,524422,688928,CCCCCCCCNCc1c(O)ccc2ccccc12.Cl,COCCn1c(-c2ccc(C(C)C)cc2)nc2c(Br)c(Cc3ccc(C)c(C)c3)cc(OC)c21,C19H27NO.ClH,C29H33BrN2O2,22,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
